Time (s),Actual Temperature (C),Target Temperature (C)
198.93168390000938,252.5,250.0
199.25092269998277,252.5,250.0
199.5570349000045,252.60000000000002,250.0
199.87632490001852,252.60000000000002,250.0
200.17774640000425,252.60000000000002,250.0
200.50146729999688,252.60000000000002,250.0
200.80300590000115,252.60000000000002,250.0
201.12215469998773,252.60000000000002,250.0
201.42822240001988,252.8,250.0
201.74795669998275,252.8,250.0
202.05244420003146,252.8,250.0
202.37165980000282,252.8,250.0
202.69138600002043,252.8,250.0
203.01114660000894,253.0,250.0
203.3121595000266,253.0,250.0
203.6319499000092,253.0,250.0
203.93669750000117,252.9,250.0
204.2558731000172,252.9,250.0
204.5619207000127,252.9,250.0
204.88114100001985,252.9,250.0
205.18316409998806,252.9,250.0
205.50288960000034,252.9,250.0
205.80739570001606,253.0,250.0
206.12703239999246,253.0,250.0
206.43168049998349,252.8,250.0
206.75089279998792,252.8,250.0
207.05687299999408,252.8,250.0
207.3762631000136,253.0,250.0
207.67721940000774,253.0,250.0
207.99801059998572,253.0,250.0
208.31786690000445,252.8,250.0
208.62335870001698,252.8,250.0
208.94311649998417,252.8,250.0
209.2627572999918,252.9,250.0
209.56374200002756,252.9,250.0
209.88314900000114,252.9,250.0
210.18976530001964,252.70000000000002,250.0
210.50894840003457,252.70000000000002,250.0
210.81094769999618,252.70000000000002,250.0
211.1302189999842,252.70000000000002,250.0
211.43619480001507,252.70000000000002,250.0
211.7555317999795,252.60000000000002,250.0
212.0614655999816,252.60000000000002,250.0
212.38062479998916,252.60000000000002,250.0
212.6820075000287,252.60000000000002,250.0
213.00176509999437,252.60000000000002,250.0
213.30624360003276,252.60000000000002,250.0
213.6255247000372,252.60000000000002,250.0
213.9473902999889,252.60000000000002,250.0
214.24821649998194,252.60000000000002,250.0
214.5682261000038,252.4,250.0
214.87222449999535,252.4,250.0
215.19343059998937,252.4,250.0
215.4982117000036,252.5,250.0
215.8180075000273,252.5,250.0
216.12219580000965,252.3,250.0
216.4389458000078,252.3,250.0
216.74309519998496,252.3,250.0
217.06429190002382,252.4,250.0
217.36832120001782,252.4,250.0
217.68966249999357,252.4,250.0
217.99786459997995,252.3,250.0
218.3114110000315,252.3,250.0
218.615433900035,252.3,250.0
218.95049260003725,252.3,250.0
219.25462329998845,252.3,250.0
219.57571050000843,252.3,250.0
219.87977860000683,252.3,250.0
220.19960619998164,252.3,250.0
220.50230799999554,252.10000000000002,250.0
220.80805799999507,252.10000000000002,250.0
221.12671079998836,252.10000000000002,250.0
221.44669110001996,252.3,250.0
221.74926200002665,252.3,250.0
222.05252259998815,252.3,250.0
222.37389129999792,252.10000000000002,250.0
222.69148400000995,252.10000000000002,250.0
223.01217960001668,252.10000000000002,250.0
223.31447660003323,252.20000000000002,250.0
223.6208053000155,252.20000000000002,250.0
223.938262199983,252.20000000000002,250.0
224.2576718000346,252.0,250.0
224.56570500001544,252.0,250.0
224.86641459999373,252.0,250.0
225.18739119998645,252.10000000000002,250.0
225.49228150001727,252.10000000000002,250.0
225.812270800001,252.0,250.0
226.11254529998405,252.0,250.0
226.43567670002813,252.0,250.0
226.75316530000418,251.9,250.0
227.05709920002846,251.9,250.0
227.37760740000522,251.9,250.0
227.68170010001631,251.9,250.0
228.0022622999968,251.9,250.0
228.32283090002602,251.9,250.0
228.62238070002059,251.70000000000002,250.0
228.9443286000169,251.70000000000002,250.0
229.24987180001335,251.70000000000002,250.0
229.55208769999444,251.8,250.0
229.87204729998484,251.8,250.0
230.17718350002542,251.8,250.0
230.49434999999357,251.5,250.0
230.81613320001634,251.5,250.0
231.12011519999942,251.70000000000002,250.0
231.4375556000159,251.70000000000002,250.0
231.74204849998932,251.70000000000002,250.0
232.06365820002975,251.5,250.0
232.38380840001628,251.5,250.0
232.68781869998202,251.5,250.0
233.0041205000016,251.5,250.0
233.31113590003224,251.5,250.0
233.61467879998963,251.5,250.0
233.9312289999798,251.4,250.0
234.2521899000276,251.4,250.0
234.55594140000176,251.4,250.0
234.87524740002118,251.3,250.0
235.17831280000973,251.3,250.0
235.51667600002838,251.3,250.0
235.82200809998903,251.3,250.0
236.12297710002167,251.3,250.0
236.44416810001712,251.0,250.0
236.74697269999888,251.0,250.0
237.06520280003315,251.0,250.0
237.37234679999528,251.10000000000002,250.0
237.69003519997932,251.10000000000002,250.0
237.99526290001813,251.10000000000002,250.0
238.31526750000194,250.8,250.0
238.61556469998322,250.8,250.0
238.93534840003122,250.8,250.0
239.25735860003624,250.9,250.0
239.56316870002775,250.9,250.0
239.8797505000257,250.8,250.0
240.18541149998782,250.8,250.0
240.50240430003032,250.8,250.0
240.80852369999047,250.8,250.0
241.12894830002915,250.8,250.0
241.44625390000874,250.8,250.0
241.75105259998236,250.8,250.0
242.0564682999975,250.8,250.0
242.37471060000826,250.8,250.0
242.68127370002912,250.60000000000002,250.0
242.99727110000094,250.60000000000002,250.0
243.30408999999054,250.60000000000002,250.0
243.62391160003608,250.8,250.0
243.94365710002603,250.8,250.0
244.2640485999873,250.8,250.0
244.56538520002505,250.5,250.0
244.88337699999101,250.5,250.0
245.18814700003713,250.70000000000002,250.0
245.4946436000173,250.70000000000002,250.0
